task_name,instructional_prompt,normalized_student_code,normalized_canonical_code,Final_Score,code_length,token_count,canonical_code_length,canonical_token_count,proficiency
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if a + b  >  =  c and b + c  >  =  a and a + c  >  =  a: ""yes"" else: ""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9396648044692738,91,30,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a =  b =  c =  if a**2+b**2  =  =  c**2: ""yes"" else: ""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9229050279329609,57,14,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a =  b =  c =  if a**2+b**2  =  =  c**2: ""yes"" elif c < b and c < a: ""no"" else: ""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9284916201117319,84,23,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a =  b =  c =  if a**2+b**2  =  =  c**2: ""yes"" else: ""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9229050279329609,57,14,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a =  b =  c =  if a  <  b+c or b  <  a+c or c  <  b+c: ""yes"" else: ""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.929608938547486,71,21,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a =  b =  c =  if a  <  b+c or b  <  a+c or c  <  b+a: ""yes"" else: ""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.929608938547486,71,21,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if a ** 2  =  (b ** 2) + (c ** 2) ""yes"" else: ""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9273743016759777,68,21,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if a + b  >  c or b + c  >  a or a + c  >  b: ""yes"" else: ""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9402234636871508,80,27,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if a + b  >  c or b + c  >  a or a + c  >  b: ""yes"" else: ""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9402234636871508,80,27,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if b  >  a and c  >  b ""yes"" else ""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9290502793296089,56,17,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if b  >  a and c  >  b: ""yes"" else: ""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9301675977653632,58,17,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if (a + b)  <  c: ""no"" elif (b + c)  <  a: ""no"" elif (a + c)  <  b: ""no"" else: ""yes""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9329608938547487,102,29,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if (a + c)  <  b: ""no"" elif (b + c)  <  a: ""no"" elif (a + b)  <  c: ""no"" else: ""yes""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9312849162011173,102,29,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if a + b  >  c: ""yes"" else: a + b  <  c: ""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9262569832402234,63,20,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if a  =  b + c: print""yes"" else : a  <  =  b + c: print""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9273743016759777,77,22,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if a  =  <  b + c: print""yes"" else : a  <  =  b + c: print""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9273743016759777,80,23,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if a   =  =   b + c: print""yes"" else : a  <  =  b + c: print""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9279329608938548,82,23,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if a   =  =   b + c: print""yes"" else : a  <  =  b + c: print""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9279329608938548,82,23,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if a   =  =   (b + c) : print""yes"" else : a  <  (b + c) : print""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9279329608938548,85,24,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if a  =  b + c : print""yes"" else : a  >  b + c print""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9268156424581006,74,22,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if a   =  =   b + c : print""yes"" else : a  >  b + c print""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9273743016759777,79,23,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if a  =  <  b + c : print""yes"" else : a  >  b + c print""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9268156424581006,77,23,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if a  <  =  b + c : print""yes"" else : a  >  b + c print""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9273743016759777,77,23,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if a  =  b  =  c : print""yes"" elif a  =  b + c : print""yes"" else: print""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9329608938547487,93,24,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if a   =  =   b   =  =   c : print""yes"" elif a   =  =   b + c : print""yes"" else: print""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.935195530726257,108,27,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if a   =  =   b   =  =   c : print""yes"" elif a   =  =   b + c : print""yes"" elif a + c   =  =   b print""yes"" elif b + a   =  =   c print""yes"" else: print""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9324022346368716,174,43,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if a   =  =   b   =  =   c : print""yes"" elif a   =  =   b + c : print""yes"" elif a + c   =  =   b : print""yes"" elif b + a   =  =   c : print""yes"" else: print""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9312849162011173,178,45,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if a   =  =   b   =  =   c : print""yes"" elif a  >  b + c : print""yes"" elif a + c  >  b : print""yes"" elif b + a  >  c : print""yes"" else: print""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9346368715083799,163,42,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if a   =  =   b   =  =   c : print""yes"" elif a  <  b + c : print""yes"" elif a + c  <  b : print""yes"" elif b + a  <  c : print""yes"" else: print""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9335195530726257,163,42,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if a  >  =  b + c and b  >  =  c + a and c  >  =  a + b print""yes""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9318435754189944,84,28,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if a  >  =  b + c and b  >  =  c + a and c  >  =  a + b: print""yes""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9324022346368716,85,28,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if a  >  =  b + c and b  >  =  c + a and c  >  =  a + b: print""yes"" else : print""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9374301675977654,102,31,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if a  <  =  b + c and b  <  =  c + a and c  <  =  a + b: print""yes"" else : print""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9368715083798883,102,31,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if a + b  >  c: ""yes"" else: ""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9256983240223464,50,15,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if a + b  >  c or b + c  >  a or a + c  >  b: ""yes"" else: ""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9402234636871508,80,27,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if (a  >  b or c) and b + c  >  a: ""yes"" elif (b  >  a or c) and a + c  >  a: ""yes"" elif (c  >  b or a) and b + a  >  c: ""yes"" else: ""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9329608938547487,155,47,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if (a  >  b or c) and b + c  >  a: ""yes"" elif (b  >  a or c) and a + c  >  b: ""yes"" elif (c  >  b or a) and b + a  >  c: ""yes"" else: ""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9329608938547487,155,47,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if (a  >  b and c) and b + c  >  a: ""yes"" elif (b  >  a and c) and a + c  >  b: ""yes"" elif (c  >  b and a) and b + a  >  c: ""yes"" else: ""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9329608938547487,158,47,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if (a  >  b and c) and b + c  >  a: ""yes"" elif (b  >  a and c) and a + c  >  b: ""yes"" elif (c  >  b and a) and b + a  >  c: ""yes"" else: ""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9329608938547487,158,47,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if (a  >  b and c) and (b + c)  >  a: ""yes"" elif (b  >  a and c) and (a + c)  >  b: ""yes"" elif (c  >  b and a) and (b + a)  >  c: ""yes"" else: ""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9329608938547487,164,47,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if (a  >  b and a  >  c) and (b + c)  >  a: ""yes"" elif (b  >  a and b  >  c) and (a + c)  >  b: ""yes"" elif (c  >  b and c  >  a) and (b + a)  >  c: ""yes"" else: ""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9290502793296089,182,53,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a =  b =  c =  if a >  = b+c: ""no"" elif b >  = a+c: ""no"" elif c >  = a+b: ""no"" else: yes","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9301675977653632,88,26,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if (a % 3   =  =   0 or a % 4   =  =   0 or a % 5   =  =   0) and (b % 3   =  =   0 or b % 4   =  =   0 or b % 5   =  =   0) and (c % 3   =  =   0 or c % 4   =  =   0 or c % 5   =  =   0): ""yes"" else: ""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9134078212290503,223,72,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if (a ** 2 + b ** 2)   =  =   c ** 2: ""yes"" elif (b ** 2 + c ** 2)   =  =   a ** 2: ""yes"" elif (c ** 2 + a ** 2)   =  =   b ** 2: ""yes"" elif (a ** 2 + c ** 2)   =  =   b ** 2: ""yes"" elif (b ** 2 + a ** 2)   =  =   c ** 2: ""yes"" elif (c ** 2 + b ** 2)   =  =   a ** 2: ""yes"" else: ""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9,302,92,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if (a  >  b and a  >  c) and (a ** 2   =  =   (b ** 2 + c ** 2)): ""yes"" elif (b  >  a and b  >  c) and (b ** 2   =  =   (a ** 2 + c ** 2)): ""yes"" elif (c  >  a and c  >  b) and (c ** 2   =  =   (a ** 2 + b ** 2)): ""yes"" else: ""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9016759776536313,248,74,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if (a  >  b and a  >  c) and a  >  =  (b + c): ""yes"" elif (b  >  a and b  >  c) and b  >  =  (a + c)): ""yes"" elif (c  >  a and c  >  b) and c  >  =  (a + b)): ""yes"" else: ""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9273743016759777,193,56,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if (a  >  b and a  >  c) and a  >  =  (b + c): ""yes"" elif (b  >  a and b  >  c) and b  >  =  (a + c): ""yes"" elif (c  >  a and c  >  b) and c  >  =  (a + b): ""yes"" else: ""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9279329608938548,191,56,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if (a + b)  >  c: ""yes"" elif (b + c)  >  a: ""yes"" elif (c + a)  >  b: ""yes"" else: ""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.935195530726257,104,29,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if (a + b)  >  c: ""yes"" elif (b + c)  >  a: ""yes"" elif (c + a)  >  b: ""yes"" if (a + c)  >  b: ""yes"" elif (b + a)  >  c: ""yes"" elif (c + b)  >  a: ""yes"" else: ""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9284916201117319,180,50,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if (a + b)  >  =  c: ""yes"" elif (b + c)  >  =  a: ""yes"" elif (c + a)  >  =  b: ""yes"" if (a + c)  >  =  b: ""yes"" elif (b + a)  >  =  c: ""yes"" elif (c + b)  >  =  a: ""yes"" else: ""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9229050279329609,198,56,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if (a + b)  >  =  c: ""yes"" elif (b + c)  >  =  a: ""yes"" elif (c + a)  >  =  b: ""yes"" elif (a + c)  >  =  b: ""yes"" elif (b + a)  >  =  c: ""yes"" elif (c + b)  >  =  a: ""yes"" else: ""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9223463687150838,200,56,179,38,experienced
is-triangle.py,"Write a program that takes three side lengths (A, B, C) as input and returns 'yes' if they can form a triangle (the sum of any two sides must be greater than the third), otherwise return 'no'.","a  =  b  =  c  =  if (a + b)  >  c: ""yes"" elif (b + c)  >  a: ""yes"" elif (c + a)  >  b: ""yes"" elif (a + c)  >  b: ""yes"" elif (b + a)  >  c: ""yes"" elif (c + b)  >  a: ""yes"" else: ""no""","def check_triangle(a_str ,  b_str ,  c_str): a  =  int(a_str); b  =  int(b_str); c  =  int(c_str); if (a + b  >  c and b + c  >  a and a + c  >  b): return 'yes' else: return 'no'",0.9273743016759777,182,50,179,38,experienced
